seasonType,eventId,teamId,homeAway,winner,formation,active,starter,jersey,athleteId,athleteDisplayName,position,formationPlace,subbedIn,subbedInForAthleteId,subbedInForAthleteJersey,subInAthleteId,subInClockValue,subInDisplayClock,subbedOut,subbedOutForAthleteId,subbedOutForAthleteJersey,subOutAthleteId,subOutClockValue,subOutDisplayClock,updateTime
13724,758580,20284,away,1,4-2-2-2,1,1,18,213801,Kayla Ann Morrison,Center Left Defender,6,0,0,-1,,,,0,0,-1,,,,2025-11-09 15:05:09
13724,758580,20284,away,1,4-2-2-2,1,1,5,300527,Sofia Sakalis,Attacking Midfielder Right,7,0,0,-1,,,,1,393835,28,393835.0,5040.0,84',2025-11-09 15:05:09
13724,758580,20284,away,1,4-2-2-2,1,1,81,300557,Grace Maher,Center Left Midfielder,8,0,0,-1,,,,1,353049,27,353049.0,4080.0,68',2025-11-09 15:05:09
13724,758580,20284,away,1,4-2-2-2,1,1,16,292667,Kennedy White,Center Left Forward,9,0,0,-1,,,,0,0,-1,,,,2025-11-09 15:05:09
13724,758580,20284,away,1,4-2-2-2,1,1,10,312316,Rhianna Pollicina,Center Right Forward,10,0,0,-1,,,,0,0,-1,,,,2025-11-09 15:05:09
13724,758580,20284,away,1,4-2-2-2,1,1,9,348544,Holly Furphy,Attacking Midfielder Left,11,0,0,-1,,,,0,0,-1,,,,2025-11-09 15:05:09
13724,758580,20284,away,1,4-2-2-2,1,0,17,410632,Poppy O'Keeffe,Substitute,0,1,293183,23,293183.0,5400.0,90'+2',0,0,-1,,,,2025-11-09 15:05:09
13724,758580,20284,away,1,4-2-2-2,1,0,28,393835,Sienna Techera,Substitute,0,1,300527,5,300527.0,5040.0,84',0,0,-1,,,,2025-11-09 15:05:09
13724,758580,20284,away,1,4-2-2-2,1,0,24,374355,Laura Pickett,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-11-09 15:05:09
13724,758580,20284,away,1,4-2-2-2,1,0,41,374354,Jessica Young,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-11-09 15:05:09
13724,758580,20284,away,1,4-2-2-2,1,0,27,353049,Rosie Curtis,Substitute,0,1,300557,81,300557.0,4080.0,68',0,0,-1,,,,2025-11-09 15:05:09
13724,758580,20284,away,1,4-2-2-2,1,0,30,281588,Payton Woodward,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-11-09 15:05:09
