seasonType,eventId,playOrder,playId,typeId,text,shortText,period,clockValue,clockDisplayValue,teamId,scoringPlay,shootout,wallclock,goalPositionX,goalPositionY,fieldpositionX,fieldPositionY,fieldPosition2X,fieldPosition2Y,athleteId,participant,updateDateTime
13720,758416,15,46156175,94,Christopher Ikonomidis (Macarthur FC) Yellow Card at 73',Christopher Ikonomidis Yellow Ca,2,4380,73',19340,0,0,2025-10-17 11:37:49,0.0,0.0,0.0,0.0,0.0,0.0,215380.0,Christopher Ikonomidis,2025-10-18 05:21:55
13720,758416,16,46156178,94,Ji Dong-Won (Macarthur FC) Yellow Card at 75',Ji Dong-Won Yellow Card,2,4500,75',19340,0,0,2025-10-17 11:40:02,0.0,0.0,0.0,0.0,0.0,0.0,150375.0,Ji Dong-Won,2025-10-18 05:21:55
13720,758416,17,46156182,76,Noah Maieroni (Brisbane Roar) Substitution at 82',Noah Maieroni Substitution,2,4920,82',5326,0,0,2025-10-17 11:47:01,0.0,0.0,0.0,0.0,0.0,0.0,412799.0,Noah Maieroni,2025-10-18 05:21:55
13720,758416,18,46156187,76,Jordan Lauton (Brisbane Roar) Substitution at 82',Jordan Lauton Substitution,2,4920,82',5326,0,0,2025-10-17 11:47:25,0.0,0.0,0.0,0.0,0.0,0.0,346731.0,Jordan Lauton,2025-10-18 05:21:55
13720,758416,17,46156182,76,Noah Maieroni (Brisbane Roar) Substitution at 82',Noah Maieroni Substitution,2,4920,82',5326,0,0,2025-10-17 11:47:01,0.0,0.0,0.0,0.0,0.0,0.0,228280.0,James McGarry,2025-10-18 05:21:55
13720,758416,18,46156187,76,Jordan Lauton (Brisbane Roar) Substitution at 82',Jordan Lauton Substitution,2,4920,82',5326,0,0,2025-10-17 11:47:25,0.0,0.0,0.0,0.0,0.0,0.0,374094.0,Justin Vidic,2025-10-18 05:21:55
13720,758416,19,46156198,76,Matthew Jurman (Macarthur FC) Substitution at 89',Matthew Jurman Substitution,2,5340,89',19340,0,0,2025-10-17 11:54:33,0.0,0.0,0.0,0.0,0.0,0.0,109214.0,Matthew Jurman,2025-10-18 05:21:55
13720,758416,19,46156198,76,Matthew Jurman (Macarthur FC) Substitution at 89',Matthew Jurman Substitution,2,5340,89',19340,0,0,2025-10-17 11:54:33,0.0,0.0,0.0,0.0,0.0,0.0,89015.0,Damien Da Silva,2025-10-18 05:21:55
13720,758416,20,46156202,94,Walter Scott (Macarthur FC) Yellow Card at 99',Walter Scott Yellow Card,2,5400,90'+9',19340,0,0,2025-10-17 12:04:35,0.0,0.0,0.0,0.0,0.0,0.0,269462.0,Walter Scott,2025-10-18 05:21:55
13720,758417,1,46160329,70,Kosta Barbarouses (Western Sydney Wanderers) Goal at 11',Kosta Barbarouses Goal,1,660,11',13696,0,0,2025-10-18 06:10:32,0.0,0.0,0.0,0.0,0.0,0.0,175958.0,Kosta Barbarouses,2025-10-19 05:21:24
